product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
yG7CUGKi2GAW,toys,1250,21,15,18
4YJRTTScGqmn,toys,1000,21,26,21
pc6oxisRqFEw,toys,1200,21,14,14
AVqKPdTgtpFp,toys,3500,21,23,11
cOWmolC2Sf8R,toys,650,21,18,20
985DNV1H25om,toys,1125,21,20,29
gM9N7Z9fqw1Q,toys,200,21,2,15
Nn7w4LxcfAeh,fashion_bags_accessories,100,21,9,14
xtNEeMdgsD1c,toys,4300,21,14,15
ryJ7oPBGZhXB,sports_leisure,1175,21,32,17
mDULsCgt0CUJ,electronics,250,21,7,14
ao2RMghDHOFD,garden_tools,600,21,8,13
4VHIHAeeP9Ti,perfumery,283,21,12,19
XL0l5XfZtbbr,toys,1725,21,4,27
9uNNlc1VlXBI,toys,750,21,7,11
uLln623bHgro,housewares,150,21,34,34
LeGQnMdBvi7G,toys,866,21,18,21
4u1UaO0YhXVQ,toys,313,21,20,12
rAI2SfmxDVqK,costruction_tools_garden,215,21,7,15
1u0EG5GFrBCB,consoles_games,300,21,7,16
DAK3U3bwY3Oq,toys,200,21,14,18
bmWwxpxyjiwL,toys,100,21,4,15
UZBo3QkVk9GX,electronics,138,21,4,11
WlqKXUhd3EKm,toys,400,21,16,16
dIMR454oti2b,toys,358,21,10,18
qcyaXBN2gZw3,toys,475,21,8,14
8b3dORUU4ETF,toys,405,21,7,15
Ah6h7l1SX3oy,toys,400,21,16,18
Vh3SEQRG3vLw,toys,273,21,16,15
WiLUs0qvpy8o,stationery,400,21,7,15
mhKWhwfwHCSR,toys,300,21,11,21
LHvs3M2CSWTk,toys,433,21,15,20
GQnIrBsRK92h,toys,1700,21,17,17
st0tgfdwzZgh,toys,450,21,20,29
gR84o44DieEs,housewares,2150,21,4,71
ntHaukDq9Lbj,toys,517,21,23,21
Nz1zVxopWV72,toys,433,21,15,11
wo0A0oio1CXp,toys,1200,21,44,11
Oy8bcoU5SLTT,toys,300,21,19,19
ItS6jDqUYnKX,toys,300,21,12,12
XKRnBs7aNvib,housewares,600,21,21,21
LcWvUd3Syb7W,electronics,1075,21,9,9
7unaHZuvV4N9,pet_shop,625,21,16,17
hevXSc9Tj3yI,toys,592,21,18,20
RV6xSlIWpDG4,health_beauty,300,21,6,14
sshHeLlP50MP,toys,411,21,19,19
RMsVtovVi5lv,toys,5350,21,18,18
CjxgCDuyBqmL,toys,100,21,9,14
i4oFSXvVJr7X,bed_bath_table,1640,21,10,29
McRgbHV5XdMN,telephony,103,21,6,14
ytw1Szb1EcUI,toys,1625,21,17,29
6vIF2IXWL6zi,toys,600,21,14,21
0xYKR7OtXK5l,toys,343,21,14,15
w9WdXt7quLid,toys,120,21,4,19
CkCZCX1rhkXz,toys,1000,21,16,14
VplkKitKhGj9,computers_accessories,250,21,4,14
lBEGocBoRiIF,toys,550,21,13,16
QAbt29a2kMPA,toys,1150,21,13,21
IKM1j320q6N0,computers_accessories,1375,21,7,16
uihSPiU9dzIp,toys,325,21,13,21
zZJK2wRbyL6g,toys,150,21,15,14
39KYadzLq4Q6,toys,800,21,25,21
sUUaOqPVhJgJ,toys,1900,21,21,21
XoO7OkUhCmku,toys,950,21,35,21
LGl8QsAyAul1,telephony,253,21,16,21
MjVKuJVmcUCG,toys,400,21,8,11
oJ7IzTMyRTr4,toys,500,21,7,15
dcHqXUomqR74,toys,350,21,14,14
cKubxYusAtBY,perfumery,367,21,15,18
MsmEQpUcJxvk,toys,400,21,5,15
RvVnJwz0RTWA,toys,696,21,20,21
RBTt5tRMzs1R,toys,1000,21,12,17
gmCmw8qwKEhu,toys,350,21,22,15
TOAOnJuRIWmd,toys,800,21,9,15
wfQyRzZXaIj1,toys,1100,21,11,17
pdKs9Ey41DIL,toys,1050,21,29,29
0lSGfBVY7Qja,toys,1206,21,13,17
HroJbPojbfVD,toys,650,21,7,12
gR9xyEo4ejyZ,toys,1377,21,17,16
Y7kSK3BAYkIg,toys,1100,21,29,17
ap4gl7ZhDGZU,toys,300,21,12,12
fBdwhFEJtGFQ,small_appliances,800,21,17,18
7AwI0zFuqtUT,toys,387,21,13,18
SRT6nggjSWOh,fashion_bags_accessories,100,21,9,14
66Uc4dvNoN1B,telephony,150,21,7,14
P3RhYoTvYM93,toys,100,21,9,14
fAsQPfBoDfyl,toys,100,21,8,14
6aulualg1yNO,toys,800,21,26,21
kqHN5eV7flNE,toys,2050,21,8,21
MipCkm7Ke6OQ,stationery,1150,21,15,15
nxnWecIc0gaF,toys,100,21,9,13
ORqG0SsmeEQa,toys,100,21,9,13
NnueOfX4OBzM,toys,350,21,14,14
QXMuMOH6Jp2j,toys,100,21,9,14
9HJr1akfxFeV,toys,700,21,9,15
Xw9o1c5ToW66,toys,1200,21,27,21
GTmdlC6kdyxQ,toys,150,21,7,14
Tu8HV6u9SkkJ,toys,1600,21,21,21
PSw1Oj1nKFBA,toys,483,21,15,13
7U5PtTCTqda3,toys,500,21,10,17
956ThEkbHVHv,books_technical,350,21,2,14
bIwyzgLjymw6,toys,663,21,15,13
tiyoV4y6ftQl,cool_stuff,300,21,12,12
nSGtbv1lwtBP,fixed_telephony,1450,21,16,16
JCj80kzJiLm1,toys,1100,21,17,30
TN0NIfPOPtMy,toys,350,21,11,13
zIVJK33buoVr,toys,125,21,17,17
HtaS1iSEKeNk,toys,440,21,13,18
LoV1jmMMx3M2,toys,1150,21,18,15
6mhFl2SyKK6K,toys,300,21,4,18
7lgS1nUqHySV,toys,600,21,18,13
iBCgiorso9cU,toys,700,21,10,15
u0EbYtF0mfa9,toys,600,21,11,16
sfVnbIlnkGgX,watches_gifts,175,21,14,18
Xzzfngc8eHZ5,toys,350,21,9,13
5HUJ9cXKMTg8,toys,538,21,13,16
nLIlaBtSSOpZ,telephony,200,21,6,13
JzQHIJlMka7c,toys,800,21,6,28
tIRhrNfxVGL3,toys,1050,21,9,22
1UtSeJzoix4W,toys,1900,21,34,21
xgO5sc1CKJZR,toys,500,21,11,16
xr4UknAY7yjo,books_technical,250,21,2,14
d5rjThyIJQXn,toys,400,21,7,15
5jnFpoV0bD6q,toys,453,21,11,14
GAfO0AUtrYIS,toys,290,21,13,18
EywEFBt1OqO7,toys,585,21,20,19
Hl0unuh1Lqtq,toys,350,21,21,14
M0M4SFeBQENc,toys,200,21,11,13
O4e1ti4UFBuS,toys,300,21,6,17
V6FdpXsjuYPB,toys,1155,21,22,18
BfnrlrjUrXh4,toys,300,21,4,11
G6UD0jEe1IYR,toys,1433,21,17,16
aXdx8MaLZWOz,toys,150,21,7,14
WpztHNUv6tEq,toys,200,21,8,17
9mBSWreMsFM5,toys,391,21,19,17
VFzHpfUcMaJf,toys,100,21,9,14
hCCgQKNa6SFy,toys,350,21,21,15
QgPbnYUK3dFZ,toys,600,21,18,20
khLpzHytDsq8,sports_leisure,200,21,25,21
wkIDGPukxEDi,toys,133,21,12,19
sfoLRwgDzOU7,auto,3100,21,21,21
uFfPpV8pED38,toys,3700,21,16,31
YipJnIXL3ICr,toys,1025,21,9,21
VSLkk8oqYuig,toys,450,21,36,11
E6mRd9DG2ysN,toys,200,21,14,12
qUgzeSRhHISA,toys,900,21,25,21
tVnJWnNPZzvB,toys,2479,21,24,22
LH34vp0OAGkg,toys,875,21,21,21
flGeoxIUvF3r,toys,350,21,2,14
iLddis1rIgiH,toys,300,21,7,15
TKgFZEV9tZcb,housewares,3133,21,20,21
7gZ2p2Pu1aEg,toys,133,21,12,19
ZSiMASeV7ujJ,computers_accessories,1167,21,15,13
d9OPiBk9OuZs,toys,700,21,11,15
sISMvSly6ply,toys,63,21,2,15
Lpeur5Z5Xw6E,toys,200,21,8,17
GwtWBGh6QWNW,sports_leisure,600,21,19,13
Zib1A1BPgbTQ,toys,1850,21,35,21
LvVLoviRuMnb,luggage_accessories,283,21,16,23
CUbneEvWrM7Q,toys,667,21,17,17
7v8ukHGLlEZ5,toys,200,21,7,13
BuxUAKboiXBo,electronics,200,21,7,16
Y6BD7bJj20K1,toys,600,21,11,13
rJ8pkPt799ej,toys,700,21,28,21
nxDzQmtPoDR6,sports_leisure,1625,21,28,17
M1J8KP0Hymxv,furniture_decor,417,21,21,22
z0kDziy743dk,health_beauty,75,21,7,13
qmXPeXRPlR4M,toys,450,21,11,19
Tv44llSITomQ,toys,390,21,16,18
rtg2qJaFhf3G,fashion_bags_accessories,150,21,9,14
KqqwjWrv4r37,toys,7550,21,47,41
l7ALwx2OhrxR,toys,600,21,17,18
HF5Va6SYmjzT,toys,300,21,16,15
jC2He2QTTiDw,toys,200,21,8,15
jXJ6Ji4cXqXv,toys,510,21,22,20
jBab0C7J5D1P,toys,600,21,20,17
YnZgvGwdmMTL,toys,150,21,11,14
bNRhYb87HhYt,toys,625,21,13,13
I5QHAUS5Y1sr,toys,350,21,10,15
NsUUkQHmpd46,toys,1000,21,11,16
c08RWdlgz2B9,toys,1050,21,28,21
5mtLDiMDsxSP,toys,317,21,17,21
OzQUhI1kAu1W,toys,500,21,10,24
W1P21YUJKj0d,electronics,150,21,7,14
xuiuA6PKCl9U,watches_gifts,500,21,16,17
5H84Sj9Dp2bK,consoles_games,250,21,7,15
kV0qIXjxOdvq,toys,200,21,2,21
sIf57EsxlYTR,toys,425,21,16,16
yPSlyKlVFf5x,toys,325,21,7,16
fpyGwRaKyH69,toys,275,21,8,17
BNhHbVUsjgpK,toys,240,21,7,15
6bjKc33tUB04,toys,750,21,18,21
zOSyXlFQFXti,toys,107,21,10,12
RwQiGAJe8Ppw,fixed_telephony,2150,21,21,21
Oz3ZcI5gLjd4,toys,1500,21,26,21
nCkPI9nMrNHd,computers_accessories,783,21,13,28
T2sVfDt4fzEx,toys,167,21,15,15
Symg9WdllNtW,toys,570,21,21,21
NbdHBwKgkEWx,toys,300,21,5,14
hGkXNXsjvuHd,toys,400,21,7,15
jI3qfRq1LgGB,toys,200,21,7,14
FCAMBTszj9kO,toys,1000,21,23,22
u6J3sch1YhvZ,toys,400,21,17,18
fYuqAhxLg0Hc,toys,210,21,17,23
24R67WQ6ZpN7,furniture_decor,300,21,6,16
ktYonkioxR9d,toys,1500,21,19,22
Xk6NGwAkFuSh,toys,450,21,14,14
I2FO938KzSlL,toys,3350,21,8,21
TmBAdxUvw7QE,toys,525,21,23,20
FLyctGSh07OP,sports_leisure,250,21,14,15
503mGbyewnFo,toys,750,21,20,21
RnxPvgDTPP3n,toys,383,21,16,22
rEAK8yJx7wt0,toys,397,21,15,17
VT4LNBLkSwzB,toys,400,21,14,14
ITVWnlBsWvN0,toys,350,21,11,13
efTN2UEcSJrV,toys,800,21,21,21
OVWGQD1xaXQa,toys,4300,21,21,11
0PAN7CmhgFNM,toys,900,21,21,21
JdOhQssVsO0X,computers_accessories,550,21,4,14
ThJ2raeArM2L,toys,267,21,8,19
R1pWeiXHixIh,toys,3500,21,17,16
TrZxh5UYiq2l,books_technical,213,21,2,14
axGzeeDmi8Ew,furniture_decor,6300,21,21,42
2tIbTeVbkNrn,sports_leisure,200,21,9,13
637ZgOadB3yM,toys,5400,21,39,41
n0lXMhC8I19k,toys,1200,21,28,21
jdWBNwKZQpST,toys,314,21,12,20
v9oNTlZEzhEE,toys,225,21,5,14
n4X1cx6pRa5F,dvds_blu_ray,800,21,14,14
HvBdlHXrnoCa,toys,200,21,2,14
O4OeqUA8uf0m,toys,700,21,18,23
aLhEFxBLuBTS,toys,1721,21,20,21
fZBBuGxI0ZnA,toys,100,21,6,14
tQPU1KncW90A,health_beauty,250,21,10,17
B2cA8dRPHJGA,toys,85,21,3,17
zyGF9eZHRhNH,toys,500,21,18,20
1eo3EPVIhJgW,health_beauty,800,21,20,16
ICtZSAO1WBug,toys,500,21,35,13
GMKJEKrSToO2,fixed_telephony,394,21,16,17
aLC16MEMWSMh,toys,100,21,3,18
DRcVOvOjZQD3,toys,400,21,2,14
xifR48fdakkZ,toys,600,21,23,22
J0LVyBti8zXR,toys,150,21,7,14
cNapBd6r1XiK,toys,367,21,15,21
ZIvRWecAi1QQ,toys,2300,21,21,21
z6pIAZku5kyi,toys,1100,21,6,16
zhl2QSD1JT8S,sports_leisure,400,21,26,21
l2ealQjtxsZz,toys,800,21,7,21
aVhPT01QQyne,toys,1600,21,8,18
65YtcfvbgTOm,stationery,200,21,7,14
bdLCdgmhfKpC,toys,400,21,9,21
YEIp35JoLUOx,sports_leisure,90,21,4,19
Lf8weknx1osb,toys,61,21,2,15
nWOM516zH3BK,toys,850,21,34,34
SPo27VmeSQep,toys,150,21,7,14
zw7j8CI8jLPS,toys,700,21,9,12
qEXGUS3IpDhG,toys,1025,21,10,16
cmvwiAe1tjYB,toys,150,21,7,14
dJE16wXGPAT2,toys,700,21,21,21
6iqTdUGYSMrt,toys,1250,21,21,15
KqHbQtyVQKG6,toys,750,21,23,35
B1AcfLPzJ78y,housewares,900,21,34,34
7XW5PhDcxB4b,toys,225,21,10,14
RwAaRWETiFqc,furniture_living_room,2000,21,8,17
CFzEMrzCNS65,toys,200,21,7,14
bJ5OVcRjqh0x,toys,570,21,9,18
isNV2efLkggn,toys,430,21,14,16
yNZOWBTwe4vF,toys,547,21,18,19
NSFAFrnkqRgR,auto,500,21,9,12
f0BKxFIIzxe8,signaling_and_security,2350,21,35,21
FlTBYPDMZjqc,toys,1050,21,15,15
EXM8udY6wT0x,health_beauty,338,21,6,21
PWBlzaK7m4Qy,toys,525,21,16,13
fevTqsT2bte9,toys,200,21,9,14
MzlvnyoWr0qQ,toys,400,21,7,15
f0V94BxJlYbA,toys,250,21,8,27
DdffT3D1lRZ9,toys,250,21,26,21
QlNdKss9SX8j,toys,300,21,10,15
ZJkLBKxg88TJ,toys,275,21,8,17
giZ7pP6C3H8i,toys,350,21,13,20
QDf1GAZcllf9,housewares,963,21,21,22
aflytTOyOYvj,toys,700,21,14,11
9IhDNAoOr58a,toys,233,21,16,16
xGprMFr5KzuX,consoles_games,200,21,5,14
dYC8cp9Rc5m0,toys,3025,21,10,21
gm6braAQl3at,toys,800,21,9,22
3u88eoDsNqI6,furniture_decor,900,21,20,18
DSLzvvH3QUWp,toys,1000,21,23,20
u76rr9KihhL8,toys,1400,21,50,15
nQgzUeUzKfNg,toys,550,21,21,19
GdiAS9mIORLI,toys,875,21,14,13
e5nOZBIZKRF7,toys,475,21,15,21
D0pHfBnWQvTx,toys,333,21,19,21
kXXTCRjwTsVe,toys,800,21,13,15
HJz4K1QxphD0,toys,150,21,9,14
gdE5JoTfnrse,toys,150,21,7,14
0sBa9ipTtJNf,toys,150,21,3,18
DfVPwdoGhmAT,health_beauty,1233,21,22,16
jTaQS7ev8fgE,toys,529,21,15,23
B59Lm0bpkHDt,toys,375,21,10,12
FiMzPSL4c9lp,toys,400,21,11,13
GgEuH8XE1oah,toys,715,21,12,17
YMYiMtoU3NMX,toys,400,21,2,18
byMgJushkrdz,toys,250,21,18,18
xVmKO78jcCXi,toys,300,21,7,15
o03eb1AMEQoZ,toys,810,21,28,41
4e8DNpBPnAok,toys,405,21,7,16
hxB6Js99p4Bc,toys,250,21,7,14
I2mfgpuhRZlc,toys,1800,21,38,21
1aEs29epaQVc,toys,200,21,8,12
tZiK1ZYERfWQ,air_conditioning,200,21,8,17
ITJ8YDYmf6zU,toys,250,21,7,15
bfm0OmqD48pL,toys,250,21,11,14
hjsktIeSCi5u,toys,1613,21,18,21
qVH6C6NAE9Uj,auto,500,21,18,13
fHG6nvtbNeau,toys,300,21,19,19
n98hUEU3qaq1,toys,400,21,11,13
Py1Hh9zDLS2x,toys,600,21,8,29
iJLQdDbQFO6k,perfumery,400,21,11,17
3iBiWWvLfIin,toys,400,21,6,14
XtN2Uz49qAIc,furniture_decor,700,21,12,16
THUUivDkKgF6,toys,1100,21,34,34
ev2zsGf6lnH9,toys,200,21,7,15
2uj0qYOmwfnR,toys,441,21,20,16
IcyIXQEwna0r,furniture_decor,800,21,34,34
nz2G9RY6S2Sz,toys,1150,21,34,34
uLd3A482SOAJ,stationery,850,21,7,15
XLgdhxWQebFm,toys,350,21,5,13
vZ4Vt6lAcLup,toys,1600,21,26,24
eyMivKToCWjE,toys,325,21,9,18
2gjqiXOT17zO,toys,950,21,8,12
UTxHjLWsG5hN,toys,800,21,50,33
YiE9yHgFqDFl,toys,6950,21,65,21
9bwPxk4cjW7K,toys,300,21,11,14
qhS7kDiISmLM,telephony,50,21,8,13
BMyYVQK5thqb,health_beauty,333,21,9,21
SQwGg1tbBHB8,toys,158,21,16,12
Pk261eOw4qT0,baby,133,21,8,14
tlW5BXzoyghr,toys,260,21,19,16
OQR6GGXUr98B,toys,200,21,7,14
XnjcCoUltye0,toys,3275,21,16,21
FjrC1Fc8C9fm,toys,500,21,6,21
qdteVMOKICT1,electronics,175,21,11,13
4mjgXbIaSjQK,telephony,300,21,11,14
EvPbbmc8FX9H,toys,205,21,15,16
Dvc34TmF08Hx,stationery,950,21,7,15
28WHqOjzDiS3,sports_leisure,400,21,4,17
0WNiojFbimXm,toys,400,21,21,18
twyroHXWBPy7,electronics,750,21,10,14
VIqgxuQ1tWfM,toys,662,21,13,27
ZQSKy68ooVrD,toys,125,21,12,11
NnetsFMDfcYH,toys,300,21,11,13
ghO0zJrjv2SY,toys,200,21,9,14
V2CZFezTvJwd,toys,200,21,16,21
VGHCxJUxD90I,toys,175,21,7,17
RQ0F0A4rygPK,toys,450,21,11,14
qP759egtEa6V,toys,867,21,18,16
4amlFJ0XITbE,toys,350,21,2,14
EtID6rZMB63J,auto,800,21,8,14
PzCihggDnRQM,toys,1275,21,21,21
EmdtRntS1D9l,toys,600,21,7,15
0nbs9PFACxrf,health_beauty,250,21,17,17
Pb7no4kbHDQF,perfumery,455,21,15,17
wdSGb7BLAq2J,toys,600,21,16,20
8SaoCSPjX08G,toys,512,21,15,22
tPjobGvBN2it,toys,180,21,6,17
Dz1ym391Zd7I,toys,500,21,7,15
USsXXS1Kw7Ue,toys,5850,21,14,18
eNHmc6MFHFhI,fashion_bags_accessories,100,21,9,14
doI0yThP9EYs,toys,1325,21,32,17
tSgCdJmYmn4i,fixed_telephony,1900,21,21,21
6FzkAfLaeofC,toys,1280,21,16,16
ujV0f4aH2m32,toys,700,21,9,12
W8vikEizUggJ,toys,700,21,14,14
bDhxHlkU0GeF,toys,1100,22,21,16
N9wgqW59QGza,toys,250,22,12,16
Ggd3U51peXoq,electronics,175,22,11,16
lFGT2p3CDtxY,toys,200,22,3,15
Joe8cEWyRSL5,consoles_games,900,22,7,18
qAJdy2rvA6Nv,toys,1050,22,9,12
Ffe8gTdmyO3U,toys,533,22,11,20
cPxHctjb1mwb,toys,150,22,3,15
fdKNYBPuPnsg,toys,250,22,5,15
i3RR3rlzZnM1,computers_accessories,300,22,5,16
EG4wDSpFyTth,health_beauty,250,22,10,18
YK9vqq5pdJfX,toys,4050,22,37,37
FBEbDE6iSj8Z,computers_accessories,140,22,14,14
UGODVHG54iV2,toys,1100,22,27,22
AMKIgKd1s17B,health_beauty,200,22,10,18
drQODUvqXLjk,toys,547,22,13,21
pwKC4WGEtMsM,housewares,350,22,8,19
d6f8CERabPBQ,toys,1200,22,13,16
Y0RM3LCkq2HF,electronics,200,22,12,16
9d8pnDW9J4YX,toys,400,22,10,16
9eFAE4sttedB,toys,600,22,33,16
VcRU5d314wk8,toys,16550,22,65,40
FJecCwN2k2r3,toys,200,22,7,14
vGXXRal5HLec,toys,300,22,14,18
t1miL8Adj6sw,housewares,900,22,24,24
hMMOgETirvXW,toys,150,22,3,12
GLkO1SLgrt4F,perfumery,350,22,5,14
1lGxeFOwsmvu,toys,200,22,3,15
pa7OH8qw0fhq,toys,450,22,12,22
sch073eFNuJS,bed_bath_table,1050,22,16,18
muQMHf3zHSZK,toys,200,22,23,16
LZuA6Wfv8WN5,toys,200,22,3,15
6TfaB3ltccuC,toys,1400,22,12,33
lNOoOWGA8OEr,toys,600,22,4,28
JwZamkHu7aMa,toys,3000,22,51,22
lN7h7IfXXNHH,toys,950,22,8,14
BUT9MlE39J7j,computers_accessories,242,22,14,14
EOMmoU9dzefx,toys,425,22,14,21
c8w7NICl3twr,toys,250,22,2,32
Omez3aifwI10,toys,95,22,14,11
R3ZqU5Wix4c3,toys,750,22,7,22
UYbRtvzkQgZH,toys,400,22,16,16
V5kCKiXymtWb,toys,300,22,12,17
XSKMvmsIsmJW,toys,1050,22,15,20
YZ20SXDhqgVz,toys,250,22,12,17
WpmmfrUqLi79,health_beauty,350,22,12,17
DyaTo2ANJfzj,construction_tools_safety,246,22,15,19
bruydtLBpZVh,computers_accessories,650,22,12,12
5HS4UVb5BA1Z,toys,550,22,4,28
LF2g0EHpUTtX,toys,1050,22,22,24
aXM2sL0xmx8Y,stationery,150,22,5,12
dIfc8UPKxYZU,toys,1400,22,29,13
3PLNwsrX8tBW,toys,8050,22,52,42
kMn6qhcCHy1e,toys,166,22,7,14
Zq51fGk14bnz,toys,460,22,13,19
7b6Ed2fWIBom,toys,175,22,13,17
Xw5ajqtHM3Gh,toys,650,22,15,22
zgag7ieJuCAi,housewares,9650,22,52,42
rXf5ddtPwzB9,toys,950,22,12,33
A1qQhRxMTvHS,toys,800,22,26,16
1APK0K8QBtzK,perfumery,3733,22,29,27
drFiZaMvQMeM,toys,200,22,4,15
ebSxzAVqXEeF,toys,100,22,5,14
ZfV2vEvVGCgr,fashion_bags_accessories,2250,22,15,20
fYTHmaPIvcei,toys,200,22,3,15
uQHVWaZEBw62,toys,200,22,6,15
aAsTdEYzIfvv,toys,200,22,11,16
Y74w5wq3OKED,toys,175,22,9,12
zG0p3Sx3sBZd,toys,400,22,18,12
oJ8wQLCafEQf,toys,150,22,13,17
eMKea3ItupDh,toys,650,22,12,33
g37Iabbu6HGd,toys,2033,22,12,17
oCGNpgGh3YRo,toys,675,22,24,21
nqUsoDDlsmny,toys,800,22,13,16
Z8mxbW4HXARi,toys,1075,22,5,7
n5w5FeASKtoQ,toys,1500,22,16,24
lEnWv4YHUECd,health_beauty,150,22,3,15
NfbRBHcwtGMp,toys,83,22,10,16
LWtfKnvqFu5N,toys,250,22,2,11
nX29LYpDzOZ4,toys,150,22,3,15
1HQltoI9Fvhz,toys,250,22,5,14
5EWnZ1mRjH3i,toys,800,22,15,27
t81CfnWxi8HV,toys,600,22,18,19
dhCGkz888PKA,toys,1400,22,12,33
VHJScVu4FByk,toys,200,22,8,15
RCyy0WtRBEln,housewares,600,22,8,22
Yda61TIax5So,toys,600,22,28,24
NmXJXDeHjNcb,computers_accessories,220,22,13,12
4QiVjyLXlAdx,toys,1250,22,21,16
6zxtp8KTcFir,pet_shop,1500,22,19,22
Lw4U68e0gJPs,toys,317,22,14,22
0VrbRItwtx5c,toys,200,22,6,14
gnJLiq9nfav6,toys,600,22,2,16
i9mLMXhZpaBH,health_beauty,150,22,3,15
kGt9vBnFgA8m,toys,350,22,10,18
XxFHxIp1JZpt,toys,12050,22,65,40
IP4jZKK5Dj6G,toys,250,22,14,11
OVfOVDDxb3Do,toys,2675,22,42,32
jcTkyS2U240W,toys,300,22,14,22
ONKnLPKQIwWx,toys,200,22,5,11
DP4fUb8lgVGN,cool_stuff,250,22,23,16
QbnfcR40lULU,toys,300,22,7,14
1yN2UyKPGhyD,toys,1250,22,27,22
pgyumB5S3C8N,toys,150,22,3,15
PN1vjZsr1aSn,baby,183,22,11,22
3GqlpGiUACFb,toys,150,22,8,16
9SgyuLWbVcXq,toys,650,22,4,32
iAO1eeHGftpb,health_beauty,150,22,3,15
tPWCc8fFVx3i,toys,1400,22,29,13
rXNJbFxRduNO,perfumery,1300,22,14,14
CUqsetJc6PtE,toys,150,22,13,15
J0QU9OSmXctw,toys,150,22,3,15
uUrobpzVuT2M,toys,2450,22,18,18
X2YV6o5V1d5m,toys,200,22,3,15
0Q7GqGUcCLOH,housewares,3150,22,54,22
bas60VRRER0k,toys,750,22,23,22
2MxyuPCM0wZf,toys,850,22,12,33
9C8ZIpeerDC2,toys,150,22,3,15
l38Y7R90NhDR,toys,200,22,2,16
wisObQwHASxp,toys,200,22,7,15
fvckx1KMCsDq,toys,500,22,6,16
gKtYziYQIMu2,toys,260,22,4,22
w0jZGr10VlG9,toys,300,22,9,15
sSNC3e7pqMko,toys,700,22,7,15
Y0GSg5Cpigsd,baby,383,22,14,17
tHBdLw942flz,health_beauty,215,22,6,15
mbhhe7s7GMlF,sports_leisure,269,22,16,19
kCi6iPpEk5SW,toys,1600,22,8,16
K6J8sVjq2UF5,toys,200,22,7,15
o4UbWJnMyqNf,fixed_telephony,1700,22,9,30
ZUu6bBXZ9NAT,toys,1300,22,27,22
HplkLwTseRip,electronics,700,22,6,11
6nR7TC8rx6Gz,toys,150,22,6,16
zM2ufnhbPVLB,toys,200,22,7,16
o3A7XW0CTc6n,toys,400,22,20,22
c5XQ0rJgk0ao,toys,150,22,7,14
vrr90AnlXEdO,consoles_games,1100,22,13,18
eioHeIAQmTxH,toys,550,22,7,15
MAciXof4gP2a,toys,200,22,7,16
w3xheNJWi5yP,toys,1900,22,12,22
pcc1vTlRqasQ,tablets_printing_image,283,22,12,21
OycyW3C84XHI,toys,700,22,15,22
XVyIVySiwQvZ,toys,600,22,6,22
jCH6hZXILAGt,toys,200,22,3,15
ACSegY78O2ZU,toys,517,22,11,13
dDra8GNU4p8z,toys,1699,22,11,15
nps3fwSh233Q,toys,600,22,12,12
Y4TkQsTG3XFR,toys,1167,22,22,22
241WDgu3wNhD,sports_leisure,300,22,18,18
wJ8PaN0RqdIT,toys,1500,22,27,22
UVCUuYUxpjwg,toys,100,22,3,15
MfTh5M1MC08i,toys,611,22,22,23
NJz9bxq6zSuI,stationery,800,22,7,15
tpnQ8SV8iNUC,toys,200,22,25,11
sPZVXBD9lf3e,toys,5150,22,3,22
3w3aWkNr5Ucp,toys,750,22,35,25
sAJ0zlyB77MK,toys,850,22,17,17
LlmfGRKeLKzT,toys,950,22,19,19
0TeKpRdvyfDt,toys,550,22,6,22
lnUMxDankGee,toys,1400,22,12,33
YwlLiIcv8uRg,cool_stuff,850,22,22,22
z4x7rzSihCRU,health_beauty,683,22,17,24
clYcWbKUj8zZ,costruction_tools_garden,2350,22,22,22
oUqhx0jNyeFC,toys,1583,22,15,14
yRwbbCPnhvH9,toys,600,22,13,16
Wm1k1kx2RYQ8,furniture_decor,1170,22,12,20
5iJftEds2XRM,toys,175,22,8,15
JRAnyWUBfRH6,toys,350,22,5,15
HowHLNRxG3CU,toys,390,22,12,15
DMDFjSf6cBl1,electronics,175,22,11,15
5AJG6KbhPr2l,toys,4050,22,51,22
O332ZRndALYI,toys,4800,22,63,22
TdbTHbjjZy2G,health_beauty,430,22,17,21
xPqE62V8h5wN,luggage_accessories,500,22,46,34
hBeh0bfz4423,garden_tools,1050,22,21,16
hkCBH5cPk4mu,toys,150,22,3,15
CN3HxHH9BiF2,toys,300,22,2,15
oV5bMDDdwYou,toys,500,22,9,19
5QUdhN7jm66O,sports_leisure,700,22,22,22
EyzkuSlm2nNf,toys,750,22,15,33
0cG2591X7GrW,toys,355,22,16,12
a4uIXfwfBhWg,telephony,200,22,8,15
zAc1MKqwKsYh,toys,700,22,17,12
qeL3E0IxNO1b,toys,200,22,14,17
GF5eOh8tusj9,toys,125,22,7,14
9b1vUyizu5uQ,toys,200,22,5,15
O1Jw54Gd6p7O,toys,350,22,12,17
1WYiAqkDbLAC,toys,420,22,16,16
GmipihFVmUMF,health_beauty,200,22,3,15
vBHct3offVlJ,toys,350,22,35,19
BpoQ8dUCsIAs,toys,250,22,3,15
UI3uTHlGyM08,sports_leisure,145,22,18,14
PSG17lEaaRpc,perfumery,610,22,14,16
P6qva4mwsiGb,toys,433,22,24,19
BmqY5iepeabk,toys,200,22,11,16
2kZSNXftmem8,housewares,300,22,10,11
